type,neurons,density,hits,building_time,search_time
s,576,16991.0,0,251261,30414
p0,576,16991.0,0,122684,7747
p1,576,16991.0,0,41744788,8599
p2,576,16991.0,0,247223,8043
p3,576,16991.0,0,141346,8149
p4,576,16991.0,0,7154353,10507
s,576,16991.0,0,251694,31047
p0,576,16991.0,0,125095,7804
p1,576,16991.0,0,41449019,8548
p2,576,16991.0,0,244676,7982
p3,576,16991.0,0,140475,8265
p4,576,16991.0,0,7211072,10491
s,576,16991.0,0,250356,30842
p0,576,16991.0,0,124130,7743
p1,576,16991.0,0,41332400,8690
p2,576,16991.0,0,246631,8090
p3,576,16991.0,0,143605,8175
p4,576,16991.0,0,7152933,10690
s,576,16991.0,0,251649,30380
p0,576,16991.0,0,123265,7753
p1,576,16991.0,0,41294314,8640
p2,576,16991.0,0,245300,8027
p3,576,16991.0,0,140698,8197
p4,576,16991.0,0,7135526,10500
s,576,16991.0,0,251522,31042
p0,576,16991.0,0,123057,7692
p1,576,16991.0,0,41487407,8539
p2,576,16991.0,0,246816,8082
p3,576,16991.0,0,141560,8079
p4,576,16991.0,0,7145396,10669
s,1000,16991.0,0,438531,49048
p0,1000,16991.0,0,202090,12698
p1,1000,16991.0,-1,NaN,NaN
p2,1000,16991.0,0,413274,13352
p3,1000,16991.0,0,232551,14184
p4,1000,16991.0,0,14337123,17041
s,1000,16991.0,0,437442,49679
p0,1000,16991.0,0,201986,12778
p1,1000,16991.0,-1,NaN,NaN
p2,1000,16991.0,0,416773,13502
p3,1000,16991.0,0,232557,14377
p4,1000,16991.0,0,14331154,16858
s,1000,16991.0,0,437659,48937
p0,1000,16991.0,0,203092,12821
p1,1000,16991.0,-1,NaN,NaN
p2,1000,16991.0,0,397688,13703
p3,1000,16991.0,0,232517,14261
p4,1000,16991.0,0,14336292,16551
s,1000,16991.0,0,437803,48657
p0,1000,16991.0,0,202429,12687
p1,1000,16991.0,-1,NaN,NaN
p2,1000,16991.0,0,415097,13404
p3,1000,16991.0,0,235569,14311
p4,1000,16991.0,0,14357928,16580
s,1000,16991.0,0,436399,49236
p0,1000,16991.0,0,204079,12829
p1,1000,16991.0,-1,NaN,NaN
p2,1000,16991.0,0,414697,13417
p3,1000,16991.0,0,231810,14074
p4,1000,16991.0,0,14322957,16748
s,1452,16991.0,0,634665,73522
p0,1452,16991.0,0,288890,18265
p1,1452,16991.0,-1,NaN,NaN
p2,1452,16991.0,0,598748,19291
p3,1452,16991.0,0,331251,20049
p4,1452,16991.0,0,21416015,25063
s,1452,16991.0,0,633617,73569
p0,1452,16991.0,0,287819,18153
p1,1452,16991.0,-1,NaN,NaN
p2,1452,16991.0,0,597507,19139
p3,1452,16991.0,0,334178,20087
p4,1452,16991.0,0,21371736,25206
s,1452,16991.0,0,637389,73170
p0,1452,16991.0,0,286909,18319
p1,1452,16991.0,-1,NaN,NaN
p2,1452,16991.0,0,599463,19381
p3,1452,16991.0,0,332612,20048
p4,1452,16991.0,0,21391434,25126
s,1452,16991.0,0,639696,73552
p0,1452,16991.0,0,289628,18366
p1,1452,16991.0,-1,NaN,NaN
p2,1452,16991.0,0,579161,19715
p3,1452,16991.0,0,328944,19840
p4,1452,16991.0,0,21393709,25077
s,1452,16991.0,0,634376,73243
p0,1452,16991.0,0,287039,18156
p1,1452,16991.0,-1,NaN,NaN
p2,1452,16991.0,0,597872,19225
p3,1452,16991.0,0,330684,20032
p4,1452,16991.0,0,21383546,25282
s,1872,16991.0,0,825360,97270
p0,1872,16991.0,0,369237,23437
p1,1872,16991.0,-1,NaN,NaN
p2,1872,16991.0,0,765850,24662
p3,1872,16991.0,0,424284,24991
p4,1872,16991.0,0,28367081,33216
s,1872,16991.0,0,817893,97086
p0,1872,16991.0,0,367857,23290
p1,1872,16991.0,-1,NaN,NaN
p2,1872,16991.0,0,764661,24666
p3,1872,16991.0,0,421184,25395
p4,1872,16991.0,0,28378333,33101
s,1872,16991.0,0,819272,96948
p0,1872,16991.0,0,367209,23561
p1,1872,16991.0,-1,NaN,NaN
p2,1872,16991.0,0,760973,24549
p3,1872,16991.0,0,422192,25316
p4,1872,16991.0,0,28381412,33178
s,1872,16991.0,0,816502,97136
p0,1872,16991.0,0,367945,23462
p1,1872,16991.0,-1,NaN,NaN
p2,1872,16991.0,0,745394,24916
p3,1872,16991.0,0,420248,25274
p4,1872,16991.0,0,28375362,33257
s,1872,16991.0,0,817599,97262
p0,1872,16991.0,0,365696,23342
p1,1872,16991.0,-1,NaN,NaN
p2,1872,16991.0,0,766315,24660
p3,1872,16991.0,0,421594,25198
p4,1872,16991.0,0,28390161,33200
s,2197,16991.0,0,959991,109871
p0,2197,16991.0,0,426640,25284
p1,2197,16991.0,-1,NaN,NaN
p2,2197,16991.0,0,893705,27580
p3,2197,16991.0,0,493036,28751
p4,2197,16991.0,0,33804816,37515
s,2197,16991.0,0,961037,110532
p0,2197,16991.0,0,429032,25856
p1,2197,16991.0,-1,NaN,NaN
p2,2197,16991.0,0,876840,27754
p3,2197,16991.0,0,494736,28275
p4,2197,16991.0,0,33340506,38019
s,2197,16991.0,0,973489,111196
p0,2197,16991.0,0,435858,25582
p1,2197,16991.0,-1,NaN,NaN
p2,2197,16991.0,0,889291,27539
p3,2197,16991.0,0,490107,28378
p4,2197,16991.0,0,33790525,38122
s,2197,16991.0,0,960246,111172
p0,2197,16991.0,0,426595,25467
p1,2197,16991.0,-1,NaN,NaN
p2,2197,16991.0,0,890311,27580
p3,2197,16991.0,0,492280,28588
p4,2197,16991.0,0,33793847,37938
s,2197,16991.0,0,968711,110901
p0,2197,16991.0,0,427587,25284
p1,2197,16991.0,-1,NaN,NaN
p2,2197,16991.0,0,893803,27566
p3,2197,16991.0,0,492651,28581
p4,2197,16991.0,0,33778576,37997
s,2744,16991.0,1,1193241,131746
p0,2744,16991.0,1,533314,33510
p1,2744,16991.0,-1,NaN,NaN
p2,2744,16991.0,1,1109096,35838
p3,2744,16991.0,1,607961,37499
p4,2744,16991.0,1,43174856,45675
s,2744,16991.0,1,1199896,135679
p0,2744,16991.0,1,530020,33678
p1,2744,16991.0,-1,NaN,NaN
p2,2744,16991.0,1,1115210,36015
p3,2744,16991.0,1,620062,36801
p4,2744,16991.0,1,42965727,45917
s,2744,16991.0,1,1200427,131640
p0,2744,16991.0,1,534407,33608
p1,2744,16991.0,-1,NaN,NaN
p2,2744,16991.0,1,1097140,36032
p3,2744,16991.0,1,609008,37275
p4,2744,16991.0,1,43157151,46523
s,2744,16991.0,1,1198238,132782
p0,2744,16991.0,1,535901,33838
p1,2744,16991.0,-1,NaN,NaN
p2,2744,16991.0,1,1113559,35804
p3,2744,16991.0,1,609325,36962
p4,2744,16991.0,1,43180608,45807
s,2744,16991.0,1,1198482,130721
p0,2744,16991.0,1,522192,33640
p1,2744,16991.0,-1,NaN,NaN
p2,2744,16991.0,1,1105917,35981
p3,2744,16991.0,1,610096,37320
p4,2744,16991.0,1,43170221,45979
s,3150,16991.0,1,1376012,158001
p0,3150,16991.0,1,606665,38808
p1,3150,16991.0,-1,NaN,NaN
p2,3150,16991.0,1,1257831,41474
p3,3150,16991.0,1,694704,42433
p4,3150,16991.0,1,49019704,54644
s,3150,16991.0,1,1375757,153861
p0,3150,16991.0,1,605217,38939
p1,3150,16991.0,-1,NaN,NaN
p2,3150,16991.0,1,1274585,41319
p3,3150,16991.0,1,707052,42630
p4,3150,16991.0,1,48980477,54310
s,3150,16991.0,1,1371555,152868
p0,3150,16991.0,1,603607,38696
p1,3150,16991.0,-1,NaN,NaN
p2,3150,16991.0,1,1265789,41278
p3,3150,16991.0,1,699101,42645
p4,3150,16991.0,1,49018158,54514
s,3150,16991.0,1,1377184,153044
p0,3150,16991.0,1,605264,38663
p1,3150,16991.0,-1,NaN,NaN
p2,3150,16991.0,1,1266535,41535
p3,3150,16991.0,1,700373,42394
p4,3150,16991.0,1,49023126,54603
s,3150,16991.0,1,1381484,152942
p0,3150,16991.0,1,608807,38904
p1,3150,16991.0,-1,NaN,NaN
p2,3150,16991.0,1,1256792,41241
p3,3150,16991.0,1,698792,42522
p4,3150,16991.0,1,48999109,54293
s,3375,16991.0,0,1475052,176412
p0,3375,16991.0,0,648651,38232
p1,3375,16991.0,-1,NaN,NaN
p2,3375,16991.0,0,1347759,40827
p3,3375,16991.0,0,756347,42146
p4,3375,16991.0,0,52869913,60912
s,3375,16991.0,0,1472849,175627
p0,3375,16991.0,0,653045,37890
p1,3375,16991.0,-1,NaN,NaN
p2,3375,16991.0,0,1354520,41092
p3,3375,16991.0,0,748607,42137
p4,3375,16991.0,0,52919168,60270
s,3375,16991.0,0,1489403,174281
p0,3375,16991.0,0,655438,38117
p1,3375,16991.0,-1,NaN,NaN
p2,3375,16991.0,0,1361581,40651
p3,3375,16991.0,0,747853,41990
p4,3375,16991.0,0,52903641,60025
s,3375,16991.0,0,1485610,174924
p0,3375,16991.0,0,648156,38193
p1,3375,16991.0,-1,NaN,NaN
p2,3375,16991.0,0,1359721,40982
p3,3375,16991.0,0,748002,41872
p4,3375,16991.0,0,52622908,59612
s,3375,16991.0,0,1471273,175378
p0,3375,16991.0,0,649820,38311
p1,3375,16991.0,-1,NaN,NaN
p2,3375,16991.0,0,1359691,41126
p3,3375,16991.0,0,748381,41979
p4,3375,16991.0,0,52552054,60080
s,3840,16991.0,0,1675171,196315
p0,3840,16991.0,0,744236,46375
p1,3840,16991.0,-1,NaN,NaN
p2,3840,16991.0,0,1527442,49359
p3,3840,16991.0,0,844760,50517
p4,3840,16991.0,-1,NaN,NaN
s,3840,16991.0,0,1669020,195295
p0,3840,16991.0,0,737051,46249
p1,3840,16991.0,-1,NaN,NaN
p2,3840,16991.0,0,1556743,49530
p3,3840,16991.0,0,846297,50948
p4,3840,16991.0,-1,NaN,NaN
s,3840,16991.0,0,1677877,194929
p0,3840,16991.0,0,736672,45993
p1,3840,16991.0,-1,NaN,NaN
p2,3840,16991.0,0,1547512,49261
p3,3840,16991.0,0,850724,50466
p4,3840,16991.0,-1,NaN,NaN
s,3840,16991.0,0,1680289,196201
p0,3840,16991.0,0,736439,46184
p1,3840,16991.0,-1,NaN,NaN
p2,3840,16991.0,0,1532349,49470
p3,3840,16991.0,0,850891,50122
p4,3840,16991.0,-1,NaN,NaN
s,3840,16991.0,0,1690978,194803
p0,3840,16991.0,0,744742,45738
p1,3840,16991.0,-1,NaN,NaN
p2,3840,16991.0,0,1541239,49241
p3,3840,16991.0,0,843396,50526
p4,3840,16991.0,-1,NaN,NaN
s,4352,16991.0,0,1906412,220441
p0,4352,16991.0,0,831067,52569
p1,4352,16991.0,-1,NaN,NaN
p2,4352,16991.0,0,1771166,56055
p3,4352,16991.0,0,958074,57621
p4,4352,16991.0,-1,NaN,NaN
s,4352,16991.0,0,1901887,220690
p0,4352,16991.0,0,835977,52680
p1,4352,16991.0,-1,NaN,NaN
p2,4352,16991.0,0,1757824,55693
p3,4352,16991.0,0,953227,57648
p4,4352,16991.0,-1,NaN,NaN
s,4352,16991.0,0,1902388,222676
p0,4352,16991.0,0,834717,52245
p1,4352,16991.0,-1,NaN,NaN
p2,4352,16991.0,0,1750082,55971
p3,4352,16991.0,0,958616,57533
p4,4352,16991.0,-1,NaN,NaN
s,4352,16991.0,0,1909524,220362
p0,4352,16991.0,0,827787,52723
p1,4352,16991.0,-1,NaN,NaN
p2,4352,16991.0,0,1746212,55638
p3,4352,16991.0,0,956332,57221
p4,4352,16991.0,-1,NaN,NaN
s,4352,16991.0,0,1956705,220466
p0,4352,16991.0,0,851431,52559
p1,4352,16991.0,-1,NaN,NaN
p2,4352,16991.0,0,1758160,55915
p3,4352,16991.0,0,959365,57632
p4,4352,16991.0,-1,NaN,NaN
s,4624,16991.0,0,2028631,235262
p0,4624,16991.0,0,891823,56330
p1,4624,16991.0,-1,NaN,NaN
p2,4624,16991.0,0,1860445,59259
p3,4624,16991.0,0,1021034,60787
p4,4624,16991.0,-1,NaN,NaN
s,4624,16991.0,0,2015189,234949
p0,4624,16991.0,0,881542,55933
p1,4624,16991.0,-1,NaN,NaN
p2,4624,16991.0,0,1857758,59397
p3,4624,16991.0,0,1027892,60732
p4,4624,16991.0,-1,NaN,NaN
s,4624,16991.0,0,2017527,236973
p0,4624,16991.0,0,885716,55668
p1,4624,16991.0,-1,NaN,NaN
p2,4624,16991.0,0,1878450,59176
p3,4624,16991.0,0,1018005,61077
p4,4624,16991.0,-1,NaN,NaN
s,4624,16991.0,0,2023536,236548
p0,4624,16991.0,0,883923,56086
p1,4624,16991.0,-1,NaN,NaN
p2,4624,16991.0,0,1858366,59418
p3,4624,16991.0,0,1017211,60851
p4,4624,16991.0,-1,NaN,NaN
s,4624,16991.0,0,2016295,235025
p0,4624,16991.0,0,886067,56489
p1,4624,16991.0,-1,NaN,NaN
p2,4624,16991.0,0,1857925,59282
p3,4624,16991.0,0,1014362,60767
p4,4624,16991.0,-1,NaN,NaN
s,5202,16991.0,0,2279191,265354
p0,5202,16991.0,0,995564,63451
p1,5202,16991.0,-1,NaN,NaN
p2,5202,16991.0,0,2110706,68276
p3,5202,16991.0,0,1140634,68880
p4,5202,16991.0,-1,NaN,NaN
s,5202,16991.0,0,2262289,265887
p0,5202,16991.0,0,992405,63241
p1,5202,16991.0,-1,NaN,NaN
p2,5202,16991.0,0,2091090,68231
p3,5202,16991.0,0,1147201,71531
p4,5202,16991.0,-1,NaN,NaN
s,5202,16991.0,0,2273147,265435
p0,5202,16991.0,0,1000789,63646
p1,5202,16991.0,-1,NaN,NaN
p2,5202,16991.0,0,2095893,68131
p3,5202,16991.0,0,1142958,69069
p4,5202,16991.0,-1,NaN,NaN
s,5202,16991.0,0,2287250,266222
p0,5202,16991.0,0,1002517,63642
p1,5202,16991.0,-1,NaN,NaN
p2,5202,16991.0,0,2091787,67923
p3,5202,16991.0,0,1149624,68457
p4,5202,16991.0,-1,NaN,NaN
s,5202,16991.0,0,2280721,265785
p0,5202,16991.0,0,997581,62935
p1,5202,16991.0,-1,NaN,NaN
p2,5202,16991.0,0,2090749,67685
p3,5202,16991.0,0,1149317,68523
p4,5202,16991.0,-1,NaN,NaN
s,5508,16991.0,0,2394038,279844
p0,5508,16991.0,0,1057772,66585
p1,5508,16991.0,-1,NaN,NaN
p2,5508,16991.0,0,2211019,71872
p3,5508,16991.0,0,1209206,72602
p4,5508,16991.0,-1,NaN,NaN
s,5508,16991.0,0,2400587,281008
p0,5508,16991.0,0,1049461,66730
p1,5508,16991.0,-1,NaN,NaN
p2,5508,16991.0,0,2198690,71685
p3,5508,16991.0,0,1217128,72170
p4,5508,16991.0,-1,NaN,NaN
s,5508,16991.0,0,2404072,281256
p0,5508,16991.0,0,1054845,67213
p1,5508,16991.0,-1,NaN,NaN
p2,5508,16991.0,0,2221613,71740
p3,5508,16991.0,0,1217274,71892
p4,5508,16991.0,-1,NaN,NaN
s,5508,16991.0,0,2418804,280054
p0,5508,16991.0,0,1045715,65754
p1,5508,16991.0,-1,NaN,NaN
p2,5508,16991.0,0,2218296,71494
p3,5508,16991.0,0,1213026,72349
p4,5508,16991.0,-1,NaN,NaN
s,5508,16991.0,0,2416862,280175
p0,5508,16991.0,0,1065246,66078
p1,5508,16991.0,-1,NaN,NaN
p2,5508,16991.0,0,2212615,71767
p3,5508,16991.0,0,1220397,72000
p4,5508,16991.0,-1,NaN,NaN
s,5832,16991.0,1,2539030,280462
p0,5832,16991.0,1,1118712,71014
p1,5832,16991.0,-1,NaN,NaN
p2,5832,16991.0,1,2344780,76585
p3,5832,16991.0,1,1274507,78563
p4,5832,16991.0,-1,NaN,NaN
s,5832,16991.0,1,2553066,278549
p0,5832,16991.0,1,1110904,71026
p1,5832,16991.0,-1,NaN,NaN
p2,5832,16991.0,1,2337869,76519
p3,5832,16991.0,1,1284782,78398
p4,5832,16991.0,-1,NaN,NaN
s,5832,16991.0,1,2548737,278794
p0,5832,16991.0,1,1112444,71022
p1,5832,16991.0,-1,NaN,NaN
p2,5832,16991.0,1,2354403,76293
p3,5832,16991.0,1,1288452,78259
p4,5832,16991.0,-1,NaN,NaN
s,5832,16991.0,1,2543087,278402
p0,5832,16991.0,1,1118476,70401
p1,5832,16991.0,-1,NaN,NaN
p2,5832,16991.0,1,2358778,76514
p3,5832,16991.0,1,1281644,78357
p4,5832,16991.0,-1,NaN,NaN
s,5832,16991.0,1,2535619,279465
p0,5832,16991.0,1,1110618,71364
p1,5832,16991.0,-1,NaN,NaN
p2,5832,16991.0,1,2343330,76561
p3,5832,16991.0,1,1278892,78847
p4,5832,16991.0,-1,NaN,NaN
s,6498,16991.0,0,2848087,329758
p0,6498,16991.0,0,1241394,79612
p1,6498,16991.0,-1,NaN,NaN
p2,6498,16991.0,0,2610566,83897
p3,6498,16991.0,0,1432988,86322
p4,6498,16991.0,-1,NaN,NaN
s,6498,16991.0,0,2845597,329513
p0,6498,16991.0,0,1240521,78897
p1,6498,16991.0,-1,NaN,NaN
p2,6498,16991.0,0,2623704,83897
p3,6498,16991.0,0,1430562,85896
p4,6498,16991.0,-1,NaN,NaN
s,6498,16991.0,0,2851425,330489
p0,6498,16991.0,0,1246986,78750
p1,6498,16991.0,-1,NaN,NaN
p2,6498,16991.0,0,2603194,83783
p3,6498,16991.0,0,1425140,86361
p4,6498,16991.0,-1,NaN,NaN
s,6498,16991.0,0,2841542,329069
p0,6498,16991.0,0,1236624,78416
p1,6498,16991.0,-1,NaN,NaN
p2,6498,16991.0,0,2616665,84046
p3,6498,16991.0,0,1430642,86268
p4,6498,16991.0,-1,NaN,NaN
s,6498,16991.0,0,2839477,330829
p0,6498,16991.0,0,1256363,78957
p1,6498,16991.0,-1,NaN,NaN
p2,6498,16991.0,0,2605912,83948
p3,6498,16991.0,0,1424245,85743
p4,6498,16991.0,-1,NaN,NaN
s,6859,16991.0,0,2995403,349044
p0,6859,16991.0,0,1309158,83856
p1,6859,16991.0,-1,NaN,NaN
p2,6859,16991.0,0,2762638,89242
p3,6859,16991.0,0,1509463,91039
p4,6859,16991.0,-1,NaN,NaN
s,6859,16991.0,0,2987064,348932
p0,6859,16991.0,0,1304527,84180
p1,6859,16991.0,-1,NaN,NaN
p2,6859,16991.0,0,2770943,89075
p3,6859,16991.0,0,1499108,91424
p4,6859,16991.0,-1,NaN,NaN
s,6859,16991.0,0,2995584,347599
p0,6859,16991.0,0,1309618,84196
p1,6859,16991.0,-1,NaN,NaN
p2,6859,16991.0,0,2767650,89133
p3,6859,16991.0,0,1512686,91561
p4,6859,16991.0,-1,NaN,NaN
s,6859,16991.0,0,2992265,349261
p0,6859,16991.0,0,1310104,83908
p1,6859,16991.0,-1,NaN,NaN
p2,6859,16991.0,0,2744929,89637
p3,6859,16991.0,0,1514589,91680
p4,6859,16991.0,-1,NaN,NaN
s,6859,16991.0,0,2996556,348807
p0,6859,16991.0,0,1311200,84198
p1,6859,16991.0,-1,NaN,NaN
p2,6859,16991.0,0,2771756,125247
p3,6859,16991.0,0,1785150,128933
p4,6859,16991.0,-1,NaN,NaN
s,7220,16991.0,0,3155409,351759
p0,7220,16991.0,0,1367176,88200
p1,7220,16991.0,-1,NaN,NaN
p2,7220,16991.0,0,2888073,95002
p3,7220,16991.0,0,1592015,97135
p4,7220,16991.0,-1,NaN,NaN
s,7220,16991.0,0,3166965,352074
p0,7220,16991.0,0,1375343,88456
p1,7220,16991.0,-1,NaN,NaN
p2,7220,16991.0,0,2907926,94989
p3,7220,16991.0,0,1595809,97806
p4,7220,16991.0,-1,NaN,NaN
s,7220,16991.0,0,3149737,351088
p0,7220,16991.0,0,1384926,87909
p1,7220,16991.0,-1,NaN,NaN
p2,7220,16991.0,0,2897351,95016
p3,7220,16991.0,0,1589335,97476
p4,7220,16991.0,-1,NaN,NaN
s,7220,16991.0,0,3173112,351020
p0,7220,16991.0,0,1380166,88721
p1,7220,16991.0,-1,NaN,NaN
p2,7220,16991.0,0,2897974,95143
p3,7220,16991.0,0,1610765,97693
p4,7220,16991.0,-1,NaN,NaN
s,7220,16991.0,0,3154769,352101
p0,7220,16991.0,0,1376565,87638
p1,7220,16991.0,-1,NaN,NaN
p2,7220,16991.0,0,2894987,94881
p3,7220,16991.0,0,1577594,97707
p4,7220,16991.0,-1,NaN,NaN
s,7600,16991.0,1,3332337,391868
p0,7600,16991.0,1,1444513,93475
p1,7600,16991.0,-1,NaN,NaN
p2,7600,16991.0,1,3049677,98252
p3,7600,16991.0,1,1689431,100018
p4,7600,16991.0,-1,NaN,NaN
s,7600,16991.0,1,3312756,394173
p0,7600,16991.0,1,1437978,92498
p1,7600,16991.0,-1,NaN,NaN
p2,7600,16991.0,1,3041821,98842
p3,7600,16991.0,1,1669193,100810
p4,7600,16991.0,-1,NaN,NaN
s,7600,16991.0,1,3302986,397738
p0,7600,16991.0,1,1453326,92392
p1,7600,16991.0,-1,NaN,NaN
p2,7600,16991.0,1,3052257,99098
p3,7600,16991.0,1,1659539,99900
p4,7600,16991.0,-1,NaN,NaN
s,7600,16991.0,1,3312647,385538
p0,7600,16991.0,1,1452393,92204
p1,7600,16991.0,-1,NaN,NaN
p2,7600,16991.0,1,3043455,98936
p3,7600,16991.0,1,1672217,99650
p4,7600,16991.0,-1,NaN,NaN
s,7600,16991.0,1,3317383,382752
p0,7600,16991.0,1,1450082,92729
p1,7600,16991.0,-1,NaN,NaN
p2,7600,16991.0,1,3061844,99064
p3,7600,16991.0,1,1682316,100093
p4,7600,16991.0,-1,NaN,NaN
s,8000,16991.0,2,3486476,387865
p0,8000,16991.0,2,1535551,94571
p1,8000,16991.0,-1,NaN,NaN
p2,8000,16991.0,2,3205742,106590
p3,8000,16991.0,2,1750421,104622
p4,8000,16991.0,-1,NaN,NaN
s,8000,16991.0,2,3498409,389574
p0,8000,16991.0,2,1525103,94346
p1,8000,16991.0,-1,NaN,NaN
p2,8000,16991.0,2,3203161,100392
p3,8000,16991.0,2,1754699,104439
p4,8000,16991.0,-1,NaN,NaN
s,8000,16991.0,2,3498853,391311
p0,8000,16991.0,2,1526148,93915
p1,8000,16991.0,-1,NaN,NaN
p2,8000,16991.0,2,3209166,100831
p3,8000,16991.0,2,1753378,109438
p4,8000,16991.0,-1,NaN,NaN
s,8000,16991.0,2,3511272,390232
p0,8000,16991.0,2,1520961,93769
p1,8000,16991.0,-1,NaN,NaN
p2,8000,16991.0,2,3204481,100947
p3,8000,16991.0,2,1749299,103786
p4,8000,16991.0,-1,NaN,NaN
s,8000,16991.0,2,3469028,390244
p0,8000,16991.0,2,1515387,94453
p1,8000,16991.0,-1,NaN,NaN
p2,8000,16991.0,2,3212921,100422
p3,8000,16991.0,2,1778514,104900
p4,8000,16991.0,-1,NaN,NaN
s,8400,16991.0,0,3674974,402058
p0,8400,16991.0,0,1608003,101622
p1,8400,16991.0,-1,NaN,NaN
p2,8400,16991.0,0,3364740,108008
p3,8400,16991.0,0,1841124,112249
p4,8400,16991.0,-1,NaN,NaN
s,8400,16991.0,0,3672249,403438
p0,8400,16991.0,0,1586425,101824
p1,8400,16991.0,-1,NaN,NaN
p2,8400,16991.0,0,3398049,108653
p3,8400,16991.0,0,1832781,111846
p4,8400,16991.0,-1,NaN,NaN
s,8400,16991.0,0,3664332,403564
p0,8400,16991.0,0,1598833,101979
p1,8400,16991.0,-1,NaN,NaN
p2,8400,16991.0,0,3385923,108025
p3,8400,16991.0,0,1834141,112125
p4,8400,16991.0,-1,NaN,NaN
s,8400,16991.0,0,3655377,403295
p0,8400,16991.0,0,1596717,102401
p1,8400,16991.0,-1,NaN,NaN
p2,8400,16991.0,0,3365519,108064
p3,8400,16991.0,0,1858011,112562
p4,8400,16991.0,-1,NaN,NaN
s,8400,16991.0,0,3657153,405012
p0,8400,16991.0,0,1596771,101507
p1,8400,16991.0,-1,NaN,NaN
p2,8400,16991.0,0,3364089,108509
p3,8400,16991.0,0,1848187,112551
p4,8400,16991.0,-1,NaN,NaN
s,8820,16991.0,0,3837813,451917
p0,8820,16991.0,0,1681750,107932
p1,8820,16991.0,-1,NaN,NaN
p2,8820,16991.0,0,3564854,113232
p3,8820,16991.0,0,1927775,115858
p4,8820,16991.0,-1,NaN,NaN
s,8820,16991.0,0,3851221,452668
p0,8820,16991.0,0,1702068,106601
p1,8820,16991.0,-1,NaN,NaN
p2,8820,16991.0,0,3556642,113257
p3,8820,16991.0,0,1940541,115550
p4,8820,16991.0,-1,NaN,NaN
s,8820,16991.0,0,3866722,452515
p0,8820,16991.0,0,1685734,107226
p1,8820,16991.0,-1,NaN,NaN
p2,8820,16991.0,0,3543628,113193
p3,8820,16991.0,0,1936503,115775
p4,8820,16991.0,-1,NaN,NaN
s,8820,16991.0,0,3855273,452568
p0,8820,16991.0,0,1685920,106728
p1,8820,16991.0,-1,NaN,NaN
p2,8820,16991.0,0,3560450,113708
p3,8820,16991.0,0,1947131,115667
p4,8820,16991.0,-1,NaN,NaN
s,8820,16991.0,0,3873405,452696
p0,8820,16991.0,0,1708347,106906
p1,8820,16991.0,-1,NaN,NaN
p2,8820,16991.0,0,3524378,112981
p3,8820,16991.0,0,1936319,114991
p4,8820,16991.0,-1,NaN,NaN
s,9261,16991.0,2,4051713,455163
p0,9261,16991.0,2,1766098,113716
p1,9261,16991.0,-1,NaN,NaN
p2,9261,16991.0,2,3713067,120256
p3,9261,16991.0,2,2040603,124288
p4,9261,16991.0,-1,NaN,NaN
s,9261,16991.0,2,4039209,450400
p0,9261,16991.0,2,1768180,113182
p1,9261,16991.0,-1,NaN,NaN
p2,9261,16991.0,2,3741281,121073
p3,9261,16991.0,2,2031314,124660
p4,9261,16991.0,-1,NaN,NaN
s,9261,16991.0,2,4026530,455160
p0,9261,16991.0,2,1786488,113703
p1,9261,16991.0,-1,NaN,NaN
p2,9261,16991.0,2,3736344,121081
p3,9261,16991.0,2,2040712,124588
p4,9261,16991.0,-1,NaN,NaN
s,9261,16991.0,2,4044717,454183
p0,9261,16991.0,2,1757231,113132
p1,9261,16991.0,-1,NaN,NaN
p2,9261,16991.0,2,3720680,121097
p3,9261,16991.0,2,2031448,124266
p4,9261,16991.0,-1,NaN,NaN
s,9261,16991.0,2,4032663,451732
p0,9261,16991.0,2,1768158,113358
p1,9261,16991.0,-1,NaN,NaN
p2,9261,16991.0,2,3716502,121103
p3,9261,16991.0,2,2029189,124296
p4,9261,16991.0,-1,NaN,NaN
s,9702,16991.0,0,4256076,503132
p0,9702,16991.0,0,1845543,119964
p1,9702,16991.0,-1,NaN,NaN
p2,9702,16991.0,0,3920493,126950
p3,9702,16991.0,0,2121453,127608
p4,9702,16991.0,-1,NaN,NaN
s,9702,16991.0,0,4245896,501350
p0,9702,16991.0,0,1845727,119434
p1,9702,16991.0,-1,NaN,NaN
p2,9702,16991.0,0,3884529,127089
p3,9702,16991.0,0,2171615,128239
p4,9702,16991.0,-1,NaN,NaN
s,9702,16991.0,0,4233483,504592
p0,9702,16991.0,0,1841971,119079
p1,9702,16991.0,-1,NaN,NaN
p2,9702,16991.0,0,3894929,126034
p3,9702,16991.0,0,2134994,127396
p4,9702,16991.0,-1,NaN,NaN
s,9702,16991.0,0,4226831,500818
p0,9702,16991.0,0,1848473,124725
p1,9702,16991.0,-1,NaN,NaN
p2,9702,16991.0,0,3885772,126661
p3,9702,16991.0,0,2129847,127697
p4,9702,16991.0,-1,NaN,NaN
s,9702,16991.0,0,4247200,505299
p0,9702,16991.0,0,1838164,118449
p1,9702,16991.0,-1,NaN,NaN
p2,9702,16991.0,0,3913110,126956
p3,9702,16991.0,0,2121607,127418
p4,9702,16991.0,-1,NaN,NaN
s,10164,16991.0,0,4422263,517988
p0,10164,16991.0,0,1922043,123693
p1,10164,16991.0,-1,NaN,NaN
p2,10164,16991.0,0,4064251,132788
p3,10164,16991.0,0,2227155,134553
